experimentPhase,trialnum,subject,task,noisePercent,answerPos0,answer0,response0,correct0,responsePosRelative0,answerPos1,answer1,response1,correct1,responsePosRelative1,spatialPos,timingBlips
main,199,12, T1T2 ,0,14,6,6,1,-1013,16,8,8,1,-1015,"[6, 0] ",0
main,200,12, T1T2 ,0,8,1,1,1,-1007,13,8,8,1,-1012,"[2, 0] ",0
main,201,12, T1T2 ,0,8,7,0,0,-1007,9,9,9,1,-1008,"[2, 0] ",0
main,202,12, T1T2 ,0,8,9,9,1,-1007,18,5,5,1,-1017,"[2, 0] ",0
main,203,12, T1T2 ,0,8,8,8,1,-1007,16,1,1,1,-1015,"[2, 0] ",0
main,204,12, T1T2 ,0,8,5,1,0,-1007,10,7,5,0,-1009,"[2, 0] ",0
main,205,12, T1T2 ,0,10,8,8,1,-1009,15,5,5,1,-1014,"[2, 0] ",0
main,206,12, T1T2 ,0,10,4,4,1,-1009,11,3,3,1,-1010,"[2, 0] ",0
main,207,12, T1T2 ,0,10,8,8,1,-1009,20,9,9,1,-1019,"[2, 0] ",0
main,208,12, T1T2 ,0,10,2,2,1,-1009,18,1,1,1,-1017,"[2, 0] ",0
main,209,12, T1T2 ,0,10,9,9,1,-1009,12,2,2,1,-1011,"[2, 0] ",0
main,210,12, T1T2 ,0,6,6,6,1,-1005,11,3,2,0,-1010,"[2, 0] ",0
main,211,12, T1T2 ,0,6,7,7,1,-1005,7,2,2,1,-1006,"[2, 0] ",0
main,212,12, T1T2 ,0,6,6,6,1,-1005,16,9,9,1,-1015,"[2, 0] ",0
main,213,12, T1T2 ,0,6,6,6,1,-1005,14,9,9,1,-1013,"[2, 0] ",0
main,214,12, T1T2 ,0,6,3,3,1,-1005,8,9,9,1,-1007,"[2, 0] ",0
main,215,12, T1T2 ,0,14,5,5,1,-1013,19,3,3,1,-1018,"[2, 0] ",0
main,216,12, T1T2 ,0,14,8,8,1,-1013,15,6,6,1,-1014,"[2, 0] ",0
main,217,12, T1T2 ,0,14,9,6,0,-1013,24,0,9,0,-1023,"[2, 0] ",0
main,218,12, T1T2 ,0,14,5,5,1,-1013,22,1,1,1,-1021,"[2, 0] ",0
main,219,12, T1T2 ,0,14,1,1,1,-1013,16,3,3,1,-1015,"[2, 0] ",0
main,220,12, T1T2 ,0,8,4,4,1,-1007,13,3,2,0,-1012,"[-6, 0] ",0
main,221,12, T1T2 ,0,8,2,2,1,-1007,9,3,3,1,-1008,"[-6, 0] ",0
main,222,12, T1T2 ,0,8,0,0,1,-1007,18,1,1,1,-1017,"[-6, 0] ",0
main,223,12, T1T2 ,0,8,7,7,1,-1007,16,4,4,1,-1015,"[-6, 0] ",1
main,224,12, T1T2 ,0,8,6,6,1,-1007,10,8,8,1,-1009,"[-6, 0] ",0
main,225,12, T1T2 ,0,10,0,0,1,-1009,15,9,9,1,-1014,"[-6, 0] ",0
main,226,12, T1T2 ,0,10,5,5,1,-1009,11,4,4,1,-1010,"[-6, 0] ",0
main,227,12, T1T2 ,0,10,9,9,1,-1009,20,2,2,1,-1019,"[-6, 0] ",0
main,228,12, T1T2 ,0,10,1,1,1,-1009,18,8,8,1,-1017,"[-6, 0] ",0
main,229,12, T1T2 ,0,10,4,4,1,-1009,12,3,3,1,-1011,"[-6, 0] ",0
main,230,12, T1T2 ,0,6,1,1,1,-1005,11,8,8,1,-1010,"[-6, 0] ",0
main,231,12, T1T2 ,0,6,8,1,0,-1005,7,1,8,0,-1006,"[-6, 0] ",0
main,232,12, T1T2 ,0,6,7,7,1,-1005,16,9,9,1,-1015,"[-6, 0] ",0
main,233,12, T1T2 ,0,6,4,4,1,-1005,14,8,8,1,-1013,"[-6, 0] ",0
main,234,12, T1T2 ,0,6,7,7,1,-1005,8,2,2,1,-1007,"[-6, 0] ",1
main,235,12, T1T2 ,0,14,7,7,1,-1013,19,9,9,1,-1018,"[-6, 0] ",0
main,236,12, T1T2 ,0,14,3,3,1,-1013,15,8,8,1,-1014,"[-6, 0] ",0
main,237,12, T1T2 ,0,14,5,5,1,-1013,24,9,9,1,-1023,"[-6, 0] ",0
main,238,12, T1T2 ,0,14,2,2,1,-1013,22,3,3,1,-1021,"[-6, 0] ",0
main,239,12, T1T2 ,0,14,1,1,1,-1013,16,6,6,1,-1015,"[-6, 0] ",0
main,240,12, T1T2 ,0,8,0,0,1,-1007,13,1,1,1,-1012,"[-2, 0] ",0
main,241,12, T1T2 ,0,8,7,5,0,-1007,9,5,7,0,-1008,"[-2, 0] ",0
main,242,12, T1T2 ,0,8,4,4,1,-1007,18,9,9,1,-1017,"[-2, 0] ",0
main,243,12, T1T2 ,0,8,1,1,1,-1007,16,9,9,1,-1015,"[-2, 0] ",0
main,244,12, T1T2 ,0,8,1,1,1,-1007,10,7,7,1,-1009,"[-2, 0] ",0
main,245,12, T1T2 ,0,10,8,8,1,-1009,15,7,7,1,-1014,"[-2, 0] ",0
main,246,12, T1T2 ,0,10,5,5,1,-1009,11,6,6,1,-1010,"[-2, 0] ",1
main,247,12, T1T2 ,0,10,6,6,1,-1009,20,9,9,1,-1019,"[-2, 0] ",0
main,248,12, T1T2 ,0,10,4,4,1,-1009,18,5,5,1,-1017,"[-2, 0] ",0
main,249,12, T1T2 ,0,10,6,6,1,-1009,12,8,8,1,-1011,"[-2, 0] ",0
main,250,12, T1T2 ,0,6,6,6,1,-1005,11,1,1,1,-1010,"[-2, 0] ",0
main,251,12, T1T2 ,0,6,5,5,1,-1005,7,7,7,1,-1006,"[-2, 0] ",0
main,252,12, T1T2 ,0,6,3,3,1,-1005,16,7,7,1,-1015,"[-2, 0] ",0
main,253,12, T1T2 ,0,6,2,2,1,-1005,14,6,6,1,-1013,"[-2, 0] ",0
main,254,12, T1T2 ,0,6,8,2,0,-1005,8,2,8,0,-1007,"[-2, 0] ",0
main,255,12, T1T2 ,0,14,7,7,1,-1013,19,4,4,1,-1018,"[-2, 0] ",0
main,256,12, T1T2 ,0,14,8,3,0,-1013,15,3,8,0,-1014,"[-2, 0] ",0
main,257,12, T1T2 ,0,14,0,0,1,-1013,24,2,2,1,-1023,"[-2, 0] ",1
main,258,12, T1T2 ,0,14,8,8,1,-1013,22,2,2,1,-1021,"[-2, 0] ",0
main,259,12, T1T2 ,0,14,6,6,1,-1013,16,9,9,1,-1015,"[-2, 0] ",0
main,260,12, T1T2 ,0,8,2,2,1,-1007,13,3,3,1,-1012,"[6, 0] ",0
main,261,12, T1T2 ,0,8,3,3,1,-1007,9,9,9,1,-1008,"[6, 0] ",0
main,262,12, T1T2 ,0,8,6,6,1,-1007,18,8,8,1,-1017,"[6, 0] ",0
main,263,12, T1T2 ,0,8,7,7,1,-1007,16,5,5,1,-1015,"[6, 0] ",0
main,264,12, T1T2 ,0,8,1,1,1,-1007,10,3,3,1,-1009,"[6, 0] ",0
main,265,12, T1T2 ,0,10,4,4,1,-1009,15,2,2,1,-1014,"[6, 0] ",0
main,266,12, T1T2 ,0,10,8,8,1,-1009,11,2,2,1,-1010,"[6, 0] ",0
main,267,12, T1T2 ,0,10,6,6,1,-1009,20,5,5,1,-1019,"[6, 0] ",0
main,268,12, T1T2 ,0,10,9,9,1,-1009,18,4,4,1,-1017,"[6, 0] ",1
main,269,12, T1T2 ,0,10,2,2,1,-1009,12,3,3,1,-1011,"[6, 0] ",0
main,270,12, T1T2 ,0,6,0,0,1,-1005,11,8,8,1,-1010,"[6, 0] ",0
main,271,12, T1T2 ,0,6,4,7,0,-1005,7,7,4,0,-1006,"[6, 0] ",0
main,272,12, T1T2 ,0,6,2,2,1,-1005,16,0,0,1,-1015,"[6, 0] ",0
main,273,12, T1T2 ,0,6,8,8,1,-1005,14,0,2,0,-1013,"[6, 0] ",0
main,274,12, T1T2 ,0,6,3,3,1,-1005,8,8,8,1,-1007,"[6, 0] ",0
main,275,12, T1T2 ,0,14,0,0,1,-1013,19,8,8,1,-1018,"[6, 0] ",0
main,276,12, T1T2 ,0,14,4,4,1,-1013,15,6,6,1,-1014,"[6, 0] ",0
main,277,12, T1T2 ,0,14,8,8,1,-1013,24,5,5,1,-1023,"[6, 0] ",0
main,278,12, T1T2 ,0,14,6,6,1,-1013,22,0,0,1,-1021,"[6, 0] ",0
main,279,12, T1T2 ,0,14,5,5,1,-1013,16,2,2,1,-1015,"[6, 0] ",0
main,280,12, T1T2 ,0,8,9,9,1,-1007,13,8,8,1,-1012,"[2, 0] ",1
main,281,12, T1T2 ,0,8,7,7,1,-1007,9,9,9,1,-1008,"[2, 0] ",0
main,282,12, T1T2 ,0,8,5,5,1,-1007,18,2,2,1,-1017,"[2, 0] ",0
main,283,12, T1T2 ,0,8,3,1,0,-1007,16,6,3,0,-1015,"[2, 0] ",0
main,284,12, T1T2 ,0,8,4,4,1,-1007,10,9,9,1,-1009,"[2, 0] ",0
main,285,12, T1T2 ,0,10,0,0,1,-1009,15,2,2,1,-1014,"[2, 0] ",0
main,286,12, T1T2 ,0,10,0,0,1,-1009,11,2,2,1,-1010,"[2, 0] ",0
main,287,12, T1T2 ,0,10,7,7,1,-1009,20,5,5,1,-1019,"[2, 0] ",0
main,288,12, T1T2 ,0,10,8,8,1,-1009,18,6,6,1,-1017,"[2, 0] ",0
main,289,12, T1T2 ,0,10,2,4,0,-1009,12,6,2,0,-1011,"[2, 0] ",0
main,290,12, T1T2 ,0,6,2,2,1,-1005,11,0,0,1,-1010,"[2, 0] ",0
main,291,12, T1T2 ,0,6,7,4,0,-1005,7,4,2,0,-1006,"[2, 0] ",1
main,292,12, T1T2 ,0,6,8,9,0,-1005,16,9,8,0,-1015,"[2, 0] ",0
main,293,12, T1T2 ,0,6,4,4,1,-1005,14,3,3,1,-1013,"[2, 0] ",0
main,294,12, T1T2 ,0,6,4,4,1,-1005,8,5,5,1,-1007,"[2, 0] ",0
main,295,12, T1T2 ,0,14,7,7,1,-1013,19,1,1,1,-1018,"[2, 0] ",0
main,296,12, T1T2 ,0,14,6,6,1,-1013,15,2,2,1,-1014,"[2, 0] ",0
main,297,12, T1T2 ,0,14,5,5,1,-1013,24,2,2,1,-1023,"[2, 0] ",0
main,298,12, T1T2 ,0,14,6,6,1,-1013,22,2,2,1,-1021,"[2, 0] ",0
main,299,12, T1T2 ,0,14,3,3,1,-1013,16,4,4,1,-1015,"[2, 0] ",0
main,300,12, T1T2 ,0,8,5,5,1,-1007,13,4,4,1,-1012,"[-6, 0] ",0
main,301,12, T1T2 ,0,8,9,9,1,-1007,9,8,8,1,-1008,"[-6, 0] ",0
main,302,12, T1T2 ,0,8,9,9,1,-1007,18,1,1,1,-1017,"[-6, 0] ",0
main,303,12, T1T2 ,0,8,9,9,1,-1007,16,5,5,1,-1015,"[-6, 0] ",0
main,304,12, T1T2 ,0,8,0,0,1,-1007,10,2,2,1,-1009,"[-6, 0] ",0
main,305,12, T1T2 ,0,10,1,1,1,-1009,15,3,3,1,-1014,"[-6, 0] ",0
main,306,12, T1T2 ,0,10,1,1,1,-1009,11,5,5,1,-1010,"[-6, 0] ",0
main,307,12, T1T2 ,0,10,6,6,1,-1009,20,8,8,1,-1019,"[-6, 0] ",0
main,308,12, T1T2 ,0,10,5,5,1,-1009,18,2,2,1,-1017,"[-6, 0] ",0
main,309,12, T1T2 ,0,10,7,7,1,-1009,12,8,8,1,-1011,"[-6, 0] ",0
main,310,12, T1T2 ,0,6,8,8,1,-1005,11,6,6,1,-1010,"[-6, 0] ",0
main,311,12, T1T2 ,0,6,9,9,1,-1005,7,5,5,1,-1006,"[-6, 0] ",0
main,312,12, T1T2 ,0,6,6,6,1,-1005,16,5,5,1,-1015,"[-6, 0] ",0
main,313,12, T1T2 ,0,6,2,2,1,-1005,14,8,8,1,-1013,"[-6, 0] ",0
main,314,12, T1T2 ,0,6,7,7,1,-1005,8,4,4,1,-1007,"[-6, 0] ",1
main,315,12, T1T2 ,0,14,7,7,1,-1013,19,4,4,1,-1018,"[-6, 0] ",0
main,316,12, T1T2 ,0,14,7,7,1,-1013,15,6,6,1,-1014,"[-6, 0] ",0
main,317,12, T1T2 ,0,14,9,9,1,-1013,24,1,1,1,-1023,"[-6, 0] ",0
main,318,12, T1T2 ,0,14,0,0,1,-1013,22,6,6,1,-1021,"[-6, 0] ",0
main,319,12, T1T2 ,0,14,6,1,0,-1013,16,0,8,0,-1015,"[-6, 0] ",0
main,320,12, T1T2 ,0,8,6,6,1,-1007,13,3,3,1,-1012,"[-2, 0] ",0
main,321,12, T1T2 ,0,8,0,0,1,-1007,9,4,4,1,-1008,"[-2, 0] ",0
main,322,12, T1T2 ,0,8,4,4,1,-1007,18,2,3,0,-1017,"[-2, 0] ",0
main,323,12, T1T2 ,0,8,8,8,1,-1007,16,9,9,1,-1015,"[-2, 0] ",0
main,324,12, T1T2 ,0,8,9,9,1,-1007,10,6,6,1,-1009,"[-2, 0] ",0
main,325,12, T1T2 ,0,10,1,1,1,-1009,15,3,3,1,-1014,"[-2, 0] ",1
main,326,12, T1T2 ,0,10,6,9,0,-1009,11,9,4,0,-1010,"[-2, 0] ",0
main,327,12, T1T2 ,0,10,6,6,1,-1009,20,5,5,1,-1019,"[-2, 0] ",0
main,328,12, T1T2 ,0,10,1,1,1,-1009,18,4,4,1,-1017,"[-2, 0] ",0
main,329,12, T1T2 ,0,10,0,0,1,-1009,12,8,8,1,-1011,"[-2, 0] ",0
main,330,12, T1T2 ,0,6,0,0,1,-1005,11,6,6,1,-1010,"[-2, 0] ",0
main,331,12, T1T2 ,0,6,7,3,0,-1005,7,3,7,0,-1006,"[-2, 0] ",0
main,332,12, T1T2 ,0,6,2,2,1,-1005,16,1,1,1,-1015,"[-2, 0] ",0
main,333,12, T1T2 ,0,6,8,8,1,-1005,14,2,2,1,-1013,"[-2, 0] ",0
main,334,12, T1T2 ,0,6,3,0,0,-1005,8,0,3,0,-1007,"[-2, 0] ",0
main,335,12, T1T2 ,0,14,2,2,1,-1013,19,8,8,1,-1018,"[-2, 0] ",0
main,336,12, T1T2 ,0,14,1,1,1,-1013,15,6,6,1,-1014,"[-2, 0] ",0
main,337,12, T1T2 ,0,14,0,0,1,-1013,24,4,4,1,-1023,"[-2, 0] ",0
main,338,12, T1T2 ,0,14,9,9,1,-1013,22,6,6,1,-1021,"[-2, 0] ",0
main,339,12, T1T2 ,0,14,4,4,1,-1013,16,7,7,1,-1015,"[-2, 0] ",0
main,340,12, T1T2 ,0,8,6,6,1,-1007,13,9,9,1,-1012,"[6, 0] ",0
main,341,12, T1T2 ,0,8,2,2,1,-1007,9,7,7,1,-1008,"[6, 0] ",0
main,342,12, T1T2 ,0,8,5,5,1,-1007,18,2,2,1,-1017,"[6, 0] ",0
main,343,12, T1T2 ,0,8,9,9,1,-1007,16,5,5,1,-1015,"[6, 0] ",0
main,344,12, T1T2 ,0,8,0,0,1,-1007,10,1,6,0,-1009,"[6, 0] ",0
main,345,12, T1T2 ,0,10,6,0,0,-1009,15,0,6,0,-1014,"[6, 0] ",0
main,346,12, T1T2 ,0,10,5,5,1,-1009,11,4,4,1,-1010,"[6, 0] ",0
main,347,12, T1T2 ,0,10,9,9,1,-1009,20,3,3,1,-1019,"[6, 0] ",0
main,348,12, T1T2 ,0,10,0,0,1,-1009,18,9,9,1,-1017,"[6, 0] ",1
main,349,12, T1T2 ,0,10,0,0,1,-1009,12,8,8,1,-1011,"[6, 0] ",0
main,350,12, T1T2 ,0,6,0,0,1,-1005,11,1,1,1,-1010,"[6, 0] ",0
main,351,12, T1T2 ,0,6,1,0,0,-1005,7,2,2,1,-1006,"[6, 0] ",0
main,352,12, T1T2 ,0,6,5,5,1,-1005,16,3,3,1,-1015,"[6, 0] ",0
main,353,12, T1T2 ,0,6,2,2,1,-1005,14,6,6,1,-1013,"[6, 0] ",0
main,354,12, T1T2 ,0,6,3,3,1,-1005,8,2,2,1,-1007,"[6, 0] ",0
main,355,12, T1T2 ,0,14,4,4,1,-1013,19,3,3,1,-1018,"[6, 0] ",0
main,356,12, T1T2 ,0,14,9,5,0,-1013,15,5,9,0,-1014,"[6, 0] ",0
main,357,12, T1T2 ,0,14,9,9,1,-1013,24,1,1,1,-1023,"[6, 0] ",0
main,358,12, T1T2 ,0,14,8,8,1,-1013,22,6,6,1,-1021,"[6, 0] ",0
main,359,12, T1T2 ,0,14,3,1,0,-1013,16,5,3,0,-1015,"[6, 0] ",1
main,360,12, T1T2 ,0,8,9,9,1,-1007,13,6,6,1,-1012,"[2, 0] ",0
main,361,12, T1T2 ,0,8,1,1,1,-1007,9,0,0,1,-1008,"[2, 0] ",0
main,362,12, T1T2 ,0,8,7,7,1,-1007,18,5,5,1,-1017,"[2, 0] ",0
main,363,12, T1T2 ,0,8,9,9,1,-1007,16,3,3,1,-1015,"[2, 0] ",0
main,364,12, T1T2 ,0,8,9,9,1,-1007,10,4,4,1,-1009,"[2, 0] ",0
main,365,12, T1T2 ,0,10,1,1,1,-1009,15,6,6,1,-1014,"[2, 0] ",0
main,366,12, T1T2 ,0,10,5,5,1,-1009,11,0,0,1,-1010,"[2, 0] ",0
main,367,12, T1T2 ,0,10,6,6,1,-1009,20,1,1,1,-1019,"[2, 0] ",0
main,368,12, T1T2 ,0,10,6,6,1,-1009,18,3,3,1,-1017,"[2, 0] ",0
main,369,12, T1T2 ,0,10,6,1,0,-1009,12,7,6,0,-1011,"[2, 0] ",0
main,370,12, T1T2 ,0,6,7,6,0,-1005,11,4,4,1,-1010,"[2, 0] ",0
main,371,12, T1T2 ,0,6,5,5,1,-1005,7,2,2,1,-1006,"[2, 0] ",1
main,372,12, T1T2 ,0,6,7,7,1,-1005,16,0,0,1,-1015,"[2, 0] ",0
main,373,12, T1T2 ,0,6,3,3,1,-1005,14,8,8,1,-1013,"[2, 0] ",0
main,374,12, T1T2 ,0,6,7,7,1,-1005,8,2,2,1,-1007,"[2, 0] ",0
main,375,12, T1T2 ,0,14,6,6,1,-1013,19,4,4,1,-1018,"[2, 0] ",0
main,376,12, T1T2 ,0,14,1,1,1,-1013,15,8,8,1,-1014,"[2, 0] ",0
main,377,12, T1T2 ,0,14,5,5,1,-1013,24,6,6,1,-1023,"[2, 0] ",0
main,378,12, T1T2 ,0,14,2,2,1,-1013,22,6,6,1,-1021,"[2, 0] ",0
main,379,12, T1T2 ,0,14,1,1,1,-1013,16,5,7,0,-1015,"[2, 0] ",0
main,380,12, T1T2 ,0,8,8,8,1,-1007,13,9,9,1,-1012,"[-6, 0] ",0
main,381,12, T1T2 ,0,8,4,4,1,-1007,9,8,8,1,-1008,"[-6, 0] ",0
main,382,12, T1T2 ,0,8,2,2,1,-1007,18,3,3,1,-1017,"[-6, 0] ",1
main,383,12, T1T2 ,0,8,5,5,1,-1007,16,9,9,1,-1015,"[-6, 0] ",0
main,384,12, T1T2 ,0,8,4,1,0,-1007,10,1,4,0,-1009,"[-6, 0] ",0
main,385,12, T1T2 ,0,10,6,6,1,-1009,15,5,5,1,-1014,"[-6, 0] ",0
main,386,12, T1T2 ,0,10,3,3,1,-1009,11,9,9,1,-1010,"[-6, 0] ",0
main,387,12, T1T2 ,0,10,1,1,1,-1009,20,7,7,1,-1019,"[-6, 0] ",0
main,388,12, T1T2 ,0,10,3,3,1,-1009,18,6,6,1,-1017,"[-6, 0] ",0
main,389,12, T1T2 ,0,10,6,6,1,-1009,12,0,4,0,-1011,"[-6, 0] ",0
main,390,12, T1T2 ,0,6,8,8,1,-1005,11,4,4,1,-1010,"[-6, 0] ",0
main,391,12, T1T2 ,0,6,8,8,1,-1005,7,5,5,1,-1006,"[-6, 0] ",0
main,392,12, T1T2 ,0,6,7,7,1,-1005,16,4,4,1,-1015,"[-6, 0] ",0
main,393,12, T1T2 ,0,6,4,4,1,-1005,14,5,5,1,-1013,"[-6, 0] ",1
main,394,12, T1T2 ,0,6,4,4,1,-1005,8,9,9,1,-1007,"[-6, 0] ",0
main,395,12, T1T2 ,0,14,8,8,1,-1013,19,3,3,1,-1018,"[-6, 0] ",0
main,396,12, T1T2 ,0,14,6,3,0,-1013,15,8,8,1,-1014,"[-6, 0] ",0
main,397,12, T1T2 ,0,14,5,5,1,-1013,24,9,9,1,-1023,"[-6, 0] ",0
main,398,12, T1T2 ,0,14,2,2,1,-1013,22,9,9,1,-1021,"[-6, 0] ",0
main,399,12, T1T2 ,0,14,5,1,0,-1013,16,0,5,0,-1015,"[-6, 0] ",