browser,duration,endTime,feedback,isi,judgment,startTime,subjectID,type
Chrome,825,,,1046,76,2019-07-12T14:33:42.023Z,A2JI88OO9BS59Y,odd
Chrome,600,,,1049,76,2019-07-12T14:33:42.023Z,A2JI88OO9BS59Y,odd
Chrome,825,,,972,76,2019-07-12T19:01:45.730Z,A2RG1JKDWOOIUJ,odd
Chrome,525,,,997,76,2019-07-12T19:01:45.730Z,A2RG1JKDWOOIUJ,odd
Chrome,975,,,972,76,2019-07-12T19:01:45.730Z,A2RG1JKDWOOIUJ,odd
Chrome,750,,,1032,83,2019-07-12T19:01:45.730Z,A2RG1JKDWOOIUJ,odd
Chrome,1050,,,1043,83,2019-07-12T19:01:45.730Z,A2RG1JKDWOOIUJ,odd
Chrome,975,,very effective survey,959,76,2019-07-12T19:01:45.730Z,A2RG1JKDWOOIUJ,odd
Chrome,675,,,961,76,2019-07-12T19:01:45.730Z,A2RG1JKDWOOIUJ,odd
Chrome,900,,,971,76,2019-07-12T19:01:45.730Z,A2RG1JKDWOOIUJ,odd
Chrome,750,,,950,76,2019-07-12T19:01:45.730Z,A2RG1JKDWOOIUJ,odd
Chrome,600,,,1006,83,2019-07-12T16:58:01.028Z,A2RVEG53L48BAE,odd
Chrome,1050,,,1031,83,2019-07-12T16:58:01.028Z,A2RVEG53L48BAE,odd
Chrome,525,,,1001,83,2019-07-12T16:58:01.028Z,A2RVEG53L48BAE,odd
Chrome,975,,,1013,83,2019-07-12T16:58:01.028Z,A2RVEG53L48BAE,odd
Chrome,750,,,997,83,2019-07-12T16:58:01.028Z,A2RVEG53L48BAE,odd
Chrome,825,,,980,83,2019-07-12T16:58:01.028Z,A2RVEG53L48BAE,odd
Chrome,1050,,,975,76,2019-07-12T16:58:01.028Z,A2RVEG53L48BAE,odd
Chrome,975,,,1031,76,2019-07-12T16:58:01.028Z,A2RVEG53L48BAE,odd
Chrome,450,2019-07-12T17:15:48.565Z,,1009,83,2019-07-12T16:58:01.028Z,A2RVEG53L48BAE,odd
Chrome,675,,,954,76,2019-07-12T17:07:31.149Z,A2SS9IDO14UWU8,odd
Chrome,525,,,978,76,2019-07-12T17:07:31.149Z,A2SS9IDO14UWU8,odd
Chrome,450,,,1039,76,2019-07-12T17:07:31.149Z,A2SS9IDO14UWU8,odd
Chrome,825,,,1023,83,2019-07-12T17:07:31.149Z,A2SS9IDO14UWU8,odd
Chrome,975,,,1045,83,2019-07-12T17:07:31.149Z,A2SS9IDO14UWU8,odd
Chrome,450,,,1032,76,2019-07-12T17:07:31.149Z,A2SS9IDO14UWU8,odd
Chrome,450,,,971,83,2019-07-12T17:07:31.149Z,A2SS9IDO14UWU8,odd
Chrome,600,,,1040,76,2019-07-12T17:07:31.149Z,A2SS9IDO14UWU8,odd
Chrome,750,,,1020,83,2019-07-12T17:07:31.149Z,A2SS9IDO14UWU8,odd
Chrome,825,,,954,83,2019-07-12T16:53:04.074Z,A2ZZQRRYT7G586,odd
Chrome,900,,,952,76,2019-07-12T16:53:04.074Z,A2ZZQRRYT7G586,odd
Chrome,975,,,964,76,2019-07-12T16:53:04.074Z,A2ZZQRRYT7G586,odd
Chrome,450,,,1013,76,2019-07-12T16:53:04.074Z,A2ZZQRRYT7G586,odd
Chrome,825,,,1049,83,2019-07-12T16:53:04.074Z,A2ZZQRRYT7G586,odd
Chrome,600,,,975,83,2019-07-12T16:53:04.074Z,A2ZZQRRYT7G586,odd
Chrome,750,,,1007,83,2019-07-12T16:53:04.074Z,A2ZZQRRYT7G586,odd
Chrome,825,,,997,76,2019-07-12T16:53:04.074Z,A2ZZQRRYT7G586,odd
Chrome,675,,,1046,76,2019-07-12T16:53:04.074Z,A2ZZQRRYT7G586,odd
Chrome,825,,,1008,83,2019-07-12T14:44:26.706Z,A320QA9HJFUOZO,odd
Chrome,900,,,1035,76,2019-07-12T14:44:26.706Z,A320QA9HJFUOZO,odd
Chrome,675,,,1007,83,2019-07-12T14:44:26.706Z,A320QA9HJFUOZO,odd
Chrome,975,,,1039,76,2019-07-12T14:44:26.706Z,A320QA9HJFUOZO,odd
Chrome,450,,Thanks.,968,83,2019-07-12T14:44:26.706Z,A320QA9HJFUOZO,odd
Chrome,600,,,1000,83,2019-07-12T14:44:26.706Z,A320QA9HJFUOZO,odd
Chrome,900,,,951,76,2019-07-12T14:44:26.706Z,A320QA9HJFUOZO,odd
Chrome,975,,,1006,76,2019-07-12T14:44:26.706Z,A320QA9HJFUOZO,odd
Chrome,450,,,1040,83,2019-07-12T14:44:26.706Z,A320QA9HJFUOZO,odd
Chrome,675,,,1046,83,2019-07-12T16:42:17.276Z,A369RF97DE3FAI,odd
Chrome,825,,,1007,83,2019-07-12T16:42:17.276Z,A369RF97DE3FAI,odd
Chrome,450,,,1036,83,2019-07-12T16:42:17.276Z,A369RF97DE3FAI,odd
Chrome,900,,,1014,83,2019-07-12T16:42:17.276Z,A369RF97DE3FAI,odd
Chrome,675,,,1031,83,2019-07-12T16:42:17.276Z,A369RF97DE3FAI,odd
Chrome,825,,No comments,1005,76,2019-07-12T16:42:17.276Z,A369RF97DE3FAI,odd
Chrome,600,,,989,83,2019-07-12T16:42:17.276Z,A369RF97DE3FAI,odd
Chrome,825,,,997,83,2019-07-12T16:42:17.276Z,A369RF97DE3FAI,odd
Chrome,1050,2019-07-12T16:55:43.300Z,,970,83,2019-07-12T16:42:17.276Z,A369RF97DE3FAI,odd
Chrome,525,,,994,76,2019-07-12T14:56:58.114Z,A397QMUM40C4SH,odd
Chrome,750,,,989,83,2019-07-12T14:56:58.114Z,A397QMUM40C4SH,odd
Chrome,600,,,972,76,2019-07-12T14:56:58.114Z,A397QMUM40C4SH,odd
Chrome,600,,,1048,76,2019-07-12T14:56:58.114Z,A397QMUM40C4SH,odd
Chrome,975,,,991,83,2019-07-12T14:56:58.114Z,A397QMUM40C4SH,odd
Chrome,750,,,1001,83,2019-07-12T14:56:58.114Z,A397QMUM40C4SH,odd
Chrome,975,,,993,83,2019-07-12T14:56:58.114Z,A397QMUM40C4SH,odd
Chrome,825,,,983,76,2019-07-12T14:56:58.114Z,A397QMUM40C4SH,odd
Chrome,1050,2019-07-12T15:06:34.208Z,,993,76,2019-07-12T14:56:58.114Z,A397QMUM40C4SH,odd
Chrome,525,,,1008,83,2019-07-12T15:56:57.273Z,A3EHDY67QENKPT,odd
Chrome,975,,,1032,83,2019-07-12T15:56:57.273Z,A3EHDY67QENKPT,odd
Chrome,600,,,965,83,2019-07-12T15:56:57.273Z,A3EHDY67QENKPT,odd
Chrome,675,,,994,83,2019-07-12T15:56:57.273Z,A3EHDY67QENKPT,odd
Chrome,825,,,983,83,2019-07-12T15:56:57.273Z,A3EHDY67QENKPT,odd
Chrome,450,,,961,83,2019-07-12T15:56:57.273Z,A3EHDY67QENKPT,odd
Chrome,525,,,1013,76,2019-07-12T15:56:57.273Z,A3EHDY67QENKPT,odd
Chrome,675,,,970,76,2019-07-12T15:56:57.273Z,A3EHDY67QENKPT,odd
Chrome,825,,,987,83,2019-07-12T15:56:57.273Z,A3EHDY67QENKPT,odd
Chrome,525,,,1037,76,2019-07-12T16:39:19.658Z,A3NPLNYOYWPUZ3,odd
Chrome,975,,,966,83,2019-07-12T16:39:19.658Z,A3NPLNYOYWPUZ3,odd
Chrome,675,,,1045,76,2019-07-12T16:39:19.658Z,A3NPLNYOYWPUZ3,odd
Chrome,975,,,997,76,2019-07-12T16:39:19.658Z,A3NPLNYOYWPUZ3,odd
Chrome,450,,,985,83,2019-07-12T16:39:19.658Z,A3NPLNYOYWPUZ3,odd
Chrome,1050,,,990,76,2019-07-12T16:39:19.658Z,A3NPLNYOYWPUZ3,odd
Chrome,975,,,1030,76,2019-07-12T16:39:19.658Z,A3NPLNYOYWPUZ3,odd
Chrome,825,,,998,76,2019-07-12T16:39:19.658Z,A3NPLNYOYWPUZ3,odd
Chrome,600,,,1047,83,2019-07-12T16:39:19.658Z,A3NPLNYOYWPUZ3,odd
Firefox,750,,,961,76,2019-07-12T14:47:21.436Z,A3T3XXV4VDXPAG,odd
Firefox,825,,,986,76,2019-07-12T14:47:21.436Z,A3T3XXV4VDXPAG,odd
Firefox,975,,,1021,76,2019-07-12T14:47:21.436Z,A3T3XXV4VDXPAG,odd
Firefox,975,,,1005,76,2019-07-12T14:47:21.436Z,A3T3XXV4VDXPAG,odd
Firefox,675,,,982,83,2019-07-12T14:47:21.436Z,A3T3XXV4VDXPAG,odd
Firefox,525,,,1035,83,2019-07-12T14:47:21.436Z,A3T3XXV4VDXPAG,odd
Firefox,825,,,1022,76,2019-07-12T14:47:21.436Z,A3T3XXV4VDXPAG,odd
Firefox,1050,,,1037,76,2019-07-12T14:47:21.436Z,A3T3XXV4VDXPAG,odd
Firefox,525,2019-07-12T14:58:46.266Z,,1030,76,2019-07-12T14:47:21.436Z,A3T3XXV4VDXPAG,odd
Chrome,600,,,1000,83,2019-07-12T17:08:43.124Z,A3UF6XXFFRR237,odd
Chrome,1050,,,979,76,2019-07-12T17:08:43.124Z,A3UF6XXFFRR237,odd
Chrome,450,,,1030,83,2019-07-12T17:08:43.124Z,A3UF6XXFFRR237,odd
Chrome,600,,,1015,76,2019-07-12T17:08:43.124Z,A3UF6XXFFRR237,odd
Chrome,900,,,1044,76,2019-07-12T17:08:43.124Z,A3UF6XXFFRR237,odd
Chrome,975,,,1043,76,2019-07-12T17:08:43.124Z,A3UF6XXFFRR237,odd
Chrome,750,,,991,76,2019-07-12T17:08:43.124Z,A3UF6XXFFRR237,odd
Chrome,525,,,1013,83,2019-07-12T17:08:43.124Z,A3UF6XXFFRR237,odd
Chrome,600,,,1004,83,2019-07-12T17:08:43.124Z,A3UF6XXFFRR237,odd
Chrome,825,,,980,83,2019-07-12T15:56:05.511Z,AA8PZKO9XGCKO,odd
Chrome,900,,,990,83,2019-07-12T15:56:05.511Z,AA8PZKO9XGCKO,odd
Chrome,600,,,962,83,2019-07-12T15:56:05.511Z,AA8PZKO9XGCKO,odd
Chrome,600,,,980,83,2019-07-12T15:56:05.511Z,AA8PZKO9XGCKO,odd
Chrome,975,,,987,76,2019-07-12T15:56:05.511Z,AA8PZKO9XGCKO,odd
Chrome,675,,,997,83,2019-07-12T15:56:05.511Z,AA8PZKO9XGCKO,odd
Chrome,450,,,1018,83,2019-07-12T15:56:05.511Z,AA8PZKO9XGCKO,odd
Chrome,975,,,998,76,2019-07-12T15:56:05.511Z,AA8PZKO9XGCKO,odd
Chrome,900,2019-07-12T16:09:21.318Z,,977,76,2019-07-12T15:56:05.511Z,AA8PZKO9XGCKO,odd
Chrome,900,,,995,83,2019-07-12T16:46:03.114Z,AABCSDU3TZLNG,odd
Chrome,1050,,,974,76,2019-07-12T16:46:03.114Z,AABCSDU3TZLNG,odd
Chrome,450,,,985,83,2019-07-12T16:46:03.114Z,AABCSDU3TZLNG,odd
Chrome,825,,,996,83,2019-07-12T16:46:03.114Z,AABCSDU3TZLNG,odd
Chrome,450,,,1010,83,2019-07-12T16:46:03.114Z,AABCSDU3TZLNG,odd
Chrome,975,,,1016,76,2019-07-12T16:46:03.114Z,AABCSDU3TZLNG,odd
Chrome,450,,,1039,83,2019-07-12T16:46:03.114Z,AABCSDU3TZLNG,odd
Chrome,600,,,1009,83,2019-07-12T16:46:03.114Z,AABCSDU3TZLNG,odd
Chrome,525,2019-07-12T16:56:52.630Z,,957,83,2019-07-12T16:46:03.114Z,AABCSDU3TZLNG,odd
Chrome,675,,,981,83,2019-07-12T16:49:35.197Z,AARRC49LFF1O,odd
Chrome,750,,,1049,76,2019-07-12T16:49:35.197Z,AARRC49LFF1O,odd
Chrome,1050,,,1047,83,2019-07-12T16:49:35.197Z,AARRC49LFF1O,odd
Chrome,975,,,1047,76,2019-07-12T16:49:35.197Z,AARRC49LFF1O,odd
Chrome,525,,,974,83,2019-07-12T16:49:35.197Z,AARRC49LFF1O,odd
Chrome,675,,,991,83,2019-07-12T16:49:35.197Z,AARRC49LFF1O,odd
Chrome,675,,,989,83,2019-07-12T16:49:35.197Z,AARRC49LFF1O,odd
Chrome,900,,,1031,83,2019-07-12T16:49:35.197Z,AARRC49LFF1O,odd
Chrome,450,2019-07-12T17:18:37.862Z,,1016,76,2019-07-12T16:49:35.197Z,AARRC49LFF1O,odd
Chrome,450,,,1047,83,2019-07-12T17:08:57.862Z,ACN0C9HPYDTED,odd
Chrome,525,,,1010,83,2019-07-12T17:08:57.862Z,ACN0C9HPYDTED,odd
Chrome,900,,,1043,76,2019-07-12T17:08:57.862Z,ACN0C9HPYDTED,odd
Chrome,600,,No issues.,1013,83,2019-07-12T17:08:57.862Z,ACN0C9HPYDTED,odd
Chrome,450,,,1020,83,2019-07-12T17:08:57.862Z,ACN0C9HPYDTED,odd
Chrome,975,,,1020,76,2019-07-12T17:08:57.862Z,ACN0C9HPYDTED,odd
Chrome,675,,,1031,83,2019-07-12T17:08:57.862Z,ACN0C9HPYDTED,odd
Chrome,600,,,994,76,2019-07-12T17:08:57.862Z,ACN0C9HPYDTED,odd
Chrome,900,2019-07-12T17:21:17.327Z,,953,83,2019-07-12T17:08:57.862Z,ACN0C9HPYDTED,odd
Chrome,525,,,997,83,2019-07-12T16:41:10.997Z,AK3H5QRAROFGP,odd
Chrome,1050,,,967,83,2019-07-12T16:41:10.997Z,AK3H5QRAROFGP,odd
Chrome,900,,,974,83,2019-07-12T16:41:10.997Z,AK3H5QRAROFGP,odd
Chrome,900,,,1042,76,2019-07-12T16:41:10.997Z,AK3H5QRAROFGP,odd
Chrome,975,,,972,76,2019-07-12T16:41:10.997Z,AK3H5QRAROFGP,odd
Chrome,600,,,1048,83,2019-07-12T16:41:10.997Z,AK3H5QRAROFGP,odd
Chrome,450,,,1028,83,2019-07-12T16:41:10.997Z,AK3H5QRAROFGP,odd
Chrome,750,,,1039,76,2019-07-12T16:41:10.997Z,AK3H5QRAROFGP,odd
Chrome,525,,,980,83,2019-07-12T16:41:10.997Z,AK3H5QRAROFGP,odd
Chrome,675,,,1022,83,2019-07-12T16:46:55.061Z,AWZPYE91AF7KU,odd
Chrome,525,,,1016,83,2019-07-12T16:46:55.061Z,AWZPYE91AF7KU,odd
Chrome,750,,,969,76,2019-07-12T16:46:55.061Z,AWZPYE91AF7KU,odd
Chrome,750,,,966,76,2019-07-12T16:46:55.061Z,AWZPYE91AF7KU,odd
Chrome,900,,,995,76,2019-07-12T16:46:55.061Z,AWZPYE91AF7KU,odd
Chrome,525,,,952,83,2019-07-12T16:46:55.061Z,AWZPYE91AF7KU,odd
Chrome,525,,,992,83,2019-07-12T16:46:55.061Z,AWZPYE91AF7KU,odd
Chrome,900,,,992,83,2019-07-12T16:46:55.061Z,AWZPYE91AF7KU,odd
Chrome,675,2019-07-12T17:07:33.523Z,,1017,83,2019-07-12T16:46:55.061Z,AWZPYE91AF7KU,odd
Chrome,675,,,1036,76,2019-07-12T17:03:32.929Z,AY9ZVK32I1P1L,odd
Chrome,1050,,,1031,76,2019-07-12T17:03:32.929Z,AY9ZVK32I1P1L,odd
Chrome,900,,,1020,76,2019-07-12T17:03:32.929Z,AY9ZVK32I1P1L,odd
Chrome,675,,,990,76,2019-07-12T17:03:32.929Z,AY9ZVK32I1P1L,odd
Chrome,600,,,1002,83,2019-07-12T17:03:32.929Z,AY9ZVK32I1P1L,odd
Chrome,450,,,979,83,2019-07-12T17:03:32.929Z,AY9ZVK32I1P1L,odd
Chrome,525,,,1042,83,2019-07-12T17:03:32.929Z,AY9ZVK32I1P1L,odd
Chrome,1050,,,997,76,2019-07-12T17:03:32.929Z,AY9ZVK32I1P1L,odd
Chrome,450,,,1025,83,2019-07-12T17:03:32.929Z,AY9ZVK32I1P1L,odd
